ProjectID,EmployeeID,Project_Name,Project_Description,Tech_Stack_Used,Domain,Project_Role,Project_Success_Score,Individual_Performance_Score
7000,1698,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including React, Java, Python, PostgreSQL, Kubernetes.","React,Java,Python,PostgreSQL,Kubernetes",Fintech,Lead Designer,0.78,0.81
7000,2078,Portfolio Management Dashboard,"Created a React-based dashboard for financial advisors to manage client portfolios, with data streamed via Kafka from a PostgreSQL database. The project utilized a tech stack including React, Java, Python, PostgreSQL, Kubernetes.","React,Java,Python,PostgreSQL,Kubernetes",Fintech,ML Engineer,0.78,0.81
7001,1593,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,System Designer,0.7,0.71
7001,1083,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,Backend Lead,0.7,0.64
7001,2083,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,Frontend Developer,0.7,0.71
7001,1313,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,Lead Designer,0.7,0.7
7001,1291,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Vue.js, React, Docker, GCP, MongoDB.","Vue.js,React,Docker,GCP,MongoDB",E-commerce,Product Owner,0.7,0.76
7002,1949,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Go, Bash, Python, AWS, Kubernetes.","Go,Bash,Python,AWS,Kubernetes",Cybersecurity,Bug Fixer,0.86,0.84
7002,2108,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Go, Bash, Python, AWS, Kubernetes.","Go,Bash,Python,AWS,Kubernetes",Cybersecurity,Solution Architect,0.86,0.79
7002,1745,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Go, Bash, Python, AWS, Kubernetes.","Go,Bash,Python,AWS,Kubernetes",Cybersecurity,Interaction Designer,0.86,0.89
7002,1055,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Go, Bash, Python, AWS, Kubernetes.","Go,Bash,Python,AWS,Kubernetes",Cybersecurity,Frontend Lead,0.86,0.86
7002,1604,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Go, Bash, Python, AWS, Kubernetes.","Go,Bash,Python,AWS,Kubernetes",Cybersecurity,Data Analyst,0.86,0.83
7003,1206,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, FHIR, Python.","Docker,Java,SQL,FHIR,Python",Healthcare,SRE,0.73,0.71
7003,1059,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, FHIR, Python.","Docker,Java,SQL,FHIR,Python",Healthcare,Program Manager,0.73,0.75
7003,1122,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, FHIR, Python.","Docker,Java,SQL,FHIR,Python",Healthcare,Interaction Designer,0.73,0.66
7003,2050,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, FHIR, Python.","Docker,Java,SQL,FHIR,Python",Healthcare,System Designer,0.73,0.72
7004,1333,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, FHIR, Python.","Docker,Java,SQL,FHIR,Python",Healthcare,Data Analyst,0.73,0.66
7004,2033,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, FHIR, Python.","Docker,Java,SQL,FHIR,Python",Healthcare,Frontend Lead,0.73,0.75
7004,1201,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, FHIR, Python.","Docker,Java,SQL,FHIR,Python",Healthcare,Automation Tester,0.73,0.75
7004,1292,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, FHIR, Python.","Docker,Java,SQL,FHIR,Python",Healthcare,Bug Fixer,0.73,0.74
7005,1382,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Elasticsearch, Go, Bash, Kubernetes.","Elasticsearch,Go,Bash,Kubernetes",Cybersecurity,Lead Developer,0.83,0.76
7005,1208,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Elasticsearch, Go, Bash, Kubernetes.","Elasticsearch,Go,Bash,Kubernetes",Cybersecurity,Product Owner,0.83,0.78
7005,1817,Automated Penetration Testing Framework,"Built a framework using Python and Go to automate routine security vulnerability scans across the company's web assets. The project utilized a tech stack including Elasticsearch, Go, Bash, Kubernetes.","Elasticsearch,Go,Bash,Kubernetes",Cybersecurity,Research Scientist,0.83,0.75
7006,1489,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Kubernetes, AWS, Python.","Bash,Go,Kubernetes,AWS,Python",Cybersecurity,Manual Tester,0.86,0.83
7006,1664,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Kubernetes, AWS, Python.","Bash,Go,Kubernetes,AWS,Python",Cybersecurity,Cloud Engineer,0.86,0.95
7006,1315,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Kubernetes, AWS, Python.","Bash,Go,Kubernetes,AWS,Python",Cybersecurity,CI/CD Specialist,0.86,0.83
7007,1908,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Angular, AWS, PostgreSQL, Kubernetes.","Go,Angular,AWS,PostgreSQL,Kubernetes",SaaS,Module Owner,0.86,0.79
7007,1487,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Angular, AWS, PostgreSQL, Kubernetes.","Go,Angular,AWS,PostgreSQL,Kubernetes",SaaS,Program Manager,0.86,0.79
7007,1094,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Angular, AWS, PostgreSQL, Kubernetes.","Go,Angular,AWS,PostgreSQL,Kubernetes",SaaS,Program Manager,0.86,0.85
7007,2136,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Angular, AWS, PostgreSQL, Kubernetes.","Go,Angular,AWS,PostgreSQL,Kubernetes",SaaS,Bug Fixer,0.86,0.78
7007,2031,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Angular, AWS, PostgreSQL, Kubernetes.","Go,Angular,AWS,PostgreSQL,Kubernetes",SaaS,ML Engineer,0.86,0.86
7007,1280,Subscription Billing Platform,"Engineered a flexible billing system to handle various subscription tiers, usage-based pricing, and invoicing for a growing SaaS product. The project utilized a tech stack including Go, Angular, AWS, PostgreSQL, Kubernetes.","Go,Angular,AWS,PostgreSQL,Kubernetes",SaaS,UX Researcher,0.86,0.91
7008,1127,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Python, AWS, Kubernetes.","Bash,Go,Python,AWS,Kubernetes",Cybersecurity,Lead Designer,0.93,0.91
7008,1679,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Python, AWS, Kubernetes.","Bash,Go,Python,AWS,Kubernetes",Cybersecurity,Code Reviewer,0.93,0.9
7008,2157,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Python, AWS, Kubernetes.","Bash,Go,Python,AWS,Kubernetes",Cybersecurity,Code Reviewer,0.93,0.9
7008,1908,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Python, AWS, Kubernetes.","Bash,Go,Python,AWS,Kubernetes",Cybersecurity,Module Owner,0.93,0.9
7008,1951,SIEM Integration Pipeline,"Developed a data pipeline to ingest security logs from various sources into an Elasticsearch cluster for real-time threat analysis. The project utilized a tech stack including Bash, Go, Python, AWS, Kubernetes.","Bash,Go,Python,AWS,Kubernetes",Cybersecurity,Lead Designer,0.93,0.94
7009,1575,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including AWS, Kubernetes, Angular, Python.","AWS,Kubernetes,Angular,Python",SaaS,Product Owner,0.8,0.82
